"id","numero_pedido","data_vencimento","meio_pagamento","numero_parcela","percentual","quantidade_dias","tipo_documento","valor","dalt"
"8153p1","8153","03/11/2024",3,1,"50",31,"CRC","169","03/12/2024"
"8153p2","8153","03/12/2024",3,2,"50",61,"CRC","169","03/12/2024"
"8154p1","8154","03/11/2024",15,1,"20",31,"BOL","487","03/12/2024"
"8154p2","8154","03/12/2024",15,2,"20",61,"BOL","487","03/12/2024"
"8154p3","8154","03/01/2025",15,3,"20",92,"BOL","487","03/12/2024"
"8154p4","8154","03/02/2025",15,4,"20",123,"BOL","487","03/12/2024"
"8154p5","8154","03/03/2025",15,5,"20",151,"BOL","487","03/12/2024"
"8155p1","8155","03/11/2024",15,1,"50",31,"BOL","297.5","03/12/2024"
"8155p2","8155","03/12/2024",15,2,"50",61,"BOL","297.5","03/12/2024"
"8157p1","8157","03/10/2024",17,1,"100",0,"PIX","160","03/12/2024"
"8158p1","8158","03/10/2024",17,1,"100",0,"PIX","625","03/12/2024"
"8159p1","8159","09/11/2024",15,1,"100",31,"BOL","304.4","03/12/2024"
"8160p1","8160","03/10/2024",17,1,"100",0,"PIX","70","03/12/2024"
"8161p1","8161","03/11/2024",3,1,"100",31,"CRC","282","03/12/2024"
"8162p1","8162","03/11/2024",15,1,"100",31,"BOL","114","03/12/2024"
"8163p1","8163","04/10/2024",17,1,"100",0,"PIX","850","03/12/2024"
"8164p1","8164","04/10/2024",17,1,"100",0,"PIX","4529","03/12/2024"
"8165p1","8165","04/10/2024",17,1,"100",0,"PIX","862","03/12/2024"
"8166p1","8166","04/11/2024",15,1,"100",31,"BOL","1296","03/12/2024"
"8167p1","8167","07/10/2024",17,1,"100",0,"PIX","170","03/12/2024"
"8168p1","8168","04/11/2024",15,1,"50",31,"BOL","324","03/12/2024"
"8168p2","8168","04/12/2024",15,2,"50",61,"BOL","324","03/12/2024"
"8169p1","8169","08/10/2024",17,1,"100",0,"PIX","321.1","03/12/2024"
"8170p1","8170","07/10/2024",3,1,"100",0,"CRC","120","03/12/2024"
"8171p1","8171","07/10/2024",3,1,"100",0,"CRC","149","03/12/2024"
"8172p1","8172","07/11/2024",3,1,"50",31,"CRC","169","03/12/2024"
"8172p2","8172","07/12/2024",3,2,"50",61,"CRC","169","03/12/2024"
"8173p1","8173","07/11/2024",3,1,"33.33",31,"CRC","258.67","03/12/2024"
"8173p2","8173","07/12/2024",3,2,"33.33",61,"CRC","258.67","03/12/2024"
"8173p3","8173","07/01/2025",3,3,"33.34",92,"CRC","258.66","03/12/2024"
"8174p1","8174","08/10/2024",17,1,"100",0,"PIX","455","03/12/2024"
"8175p1","8175","09/10/2024",17,1,"100",0,"PIX","160.55","03/12/2024"
"8176p1","8176","08/10/2024",17,1,"100",0,"PIX","643.15","03/12/2024"
"8177p1","8177","08/10/2024",17,1,"100",0,"PIX","3078","03/12/2024"
"8178p1","8178","08/11/2024",15,1,"50",31,"BOL","179.63","03/12/2024"
"8178p2","8178","08/12/2024",15,2,"50",61,"BOL","179.62","03/12/2024"
"8179p1","8179","08/11/2024",15,1,"50",31,"BOL","179.63","03/12/2024"
"8179p2","8179","08/12/2024",15,2,"50",61,"BOL","179.62","03/12/2024"
"8180p1","8180","08/11/2024",15,1,"8.33",31,"BOL","525","03/12/2024"
"8180p2","8180","08/12/2024",15,2,"8.33",61,"BOL","525","03/12/2024"
"8180p3","8180","08/01/2025",15,3,"8.33",92,"BOL","525","03/12/2024"
"8180p4","8180","08/02/2025",15,4,"8.33",123,"BOL","525","03/12/2024"
"8180p5","8180","08/03/2025",15,5,"8.33",151,"BOL","525","03/12/2024"
"8180p6","8180","08/04/2025",15,6,"8.33",182,"BOL","525","03/12/2024"
"8180p7","8180","08/05/2025",15,7,"8.33",212,"BOL","525","03/12/2024"
"8180p8","8180","08/06/2025",15,8,"8.33",243,"BOL","525","03/12/2024"
"8180p9","8180","08/07/2025",15,9,"8.33",273,"BOL","525","03/12/2024"
"8180p10","8180","08/08/2025",15,10,"8.33",304,"BOL","525","03/12/2024"
"8180p11","8180","08/09/2025",15,11,"8.33",335,"BOL","525","03/12/2024"
"8180p12","8180","08/10/2025",15,12,"8.37",365,"BOL","525","03/12/2024"
"8181p1","8181","10/10/2024",17,1,"100",0,"PIX","1231.2","03/12/2024"
"8182p1","8182","09/10/2024",17,1,"100",0,"PIX","350","03/12/2024"
"8183p1","8183","09/11/2024",15,1,"33.33",31,"BOL","408.8","03/12/2024"
"8183p2","8183","09/12/2024",15,2,"33.33",61,"BOL","408.8","03/12/2024"
"8183p3","8183","09/01/2025",15,3,"33.34",92,"BOL","408.8","03/12/2024"
"8184p1","8184","09/10/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8185p1","8185","09/11/2024",15,1,"100",31,"BOL","1845","03/12/2024"
"8186p1","8186","10/11/2024",15,1,"100",31,"BOL","507","03/12/2024"
"8187p1","8187","10/10/2024",17,1,"100",0,"PIX","370.44","03/12/2024"
"8188p1","8188","10/10/2024",17,1,"100",0,"PIX","4529","03/12/2024"
"8189p1","8189","10/11/2024",,1,"50",31,"BOL","141","03/12/2024"
"8189p2","8189","10/12/2024",,2,"50",61,"BOL","141","03/12/2024"
"8190p1","8190","10/11/2024",15,1,"50",31,"BOL","179.63","03/12/2024"
"8190p2","8190","10/12/2024",15,2,"50",61,"BOL","179.62","03/12/2024"
"8191p1","8191","14/10/2024",17,1,"100",0,"PIX","57","03/12/2024"
"8192p1","8192","10/10/2024",17,1,"100",0,"PIX","640","03/12/2024"
"8193p1","8193","10/10/2024",17,1,"100",0,"PIX","321.1","03/12/2024"
"8194p1","8194","11/10/2024",4,1,"100",0,"CRD","297","03/12/2024"
"8195p1","8195","14/10/2024",17,1,"100",0,"PIX","160.55","03/12/2024"
"8196p1","8196","11/11/2024",3,1,"100",31,"CRC","189","03/12/2024"
"8197p1","8197","11/10/2024",17,1,"100",0,"PIX","507","03/12/2024"
"8198p1","8198","14/10/2024",1,1,"100",0,"DIN","160","03/12/2024"
"8199p1","8199","11/11/2024",3,1,"100",31,"CRC","169","03/12/2024"
"8200p1","8200","11/11/2024",15,1,"100",31,"BOL","139","03/12/2024"
"8201p1","8201","11/11/2024",15,1,"100",31,"BOL","640","03/12/2024"
"8203p1","8203","14/10/2024",3,1,"100",0,"CRC","5385","03/12/2024"
"8204p1","8204","13/11/2024",3,1,"8.33",31,"CRC","512.77","03/12/2024"
"8204p2","8204","13/12/2024",3,2,"8.33",61,"CRC","512.77","03/12/2024"
"8204p3","8204","13/01/2025",3,3,"8.33",92,"CRC","512.77","03/12/2024"
"8204p4","8204","13/02/2025",3,4,"8.33",123,"CRC","512.77","03/12/2024"
"8204p5","8204","13/03/2025",3,5,"8.33",151,"CRC","512.77","03/12/2024"
"8204p6","8204","13/04/2025",3,6,"8.33",182,"CRC","512.77","03/12/2024"
"8204p7","8204","13/05/2025",3,7,"8.33",212,"CRC","512.77","03/12/2024"
"8204p8","8204","13/06/2025",3,8,"8.33",243,"CRC","512.77","03/12/2024"
"8204p9","8204","13/07/2025",3,9,"8.33",273,"CRC","512.77","03/12/2024"
"8204p10","8204","13/08/2025",3,10,"8.33",304,"CRC","512.77","03/12/2024"
"8204p11","8204","13/09/2025",3,11,"8.33",335,"CRC","512.77","03/12/2024"
"8204p12","8204","13/10/2025",3,12,"8.37",365,"CRC","512.73","03/12/2024"
"8205p1","8205","13/11/2024",17,1,"27.0905",31,"PIX","1500","03/12/2024"
"8205p2","8205","13/12/2024",3,2,"18.23",61,"CRC","1009.25","03/12/2024"
"8205p3","8205","13/01/2025",3,3,"18.23",92,"CRC","1009.25","03/12/2024"
"8205p4","8205","13/02/2025",3,4,"18.23",123,"CRC","1009.25","03/12/2024"
"8205p5","8205","13/03/2025",3,5,"18.2195",151,"CRC","1009.25","03/12/2024"
"8206p1","8206","13/11/2024",17,1,"20",31,"PIX","1107.4","03/12/2024"
"8206p2","8206","13/12/2024",3,2,"20",61,"CRC","1107.4","03/12/2024"
"8206p3","8206","13/01/2025",3,3,"20",92,"CRC","1107.4","03/12/2024"
"8206p4","8206","13/02/2025",3,4,"20",123,"CRC","1107.4","03/12/2024"
"8206p5","8206","13/03/2025",3,5,"20",151,"CRC","1107.4","03/12/2024"
"8207p1","8207","15/10/2024",17,1,"100",0,"PIX","321.1","03/12/2024"
"8208p1","8208","14/10/2024",17,1,"100",0,"PIX","168","03/12/2024"
"8209p1","8209","14/11/2024",15,1,"100",31,"BOL","210","03/12/2024"
"8210p1","8210","14/11/2024",3,1,"33.33",31,"CRC","215","03/12/2024"
"8210p2","8210","14/12/2024",3,2,"33.33",61,"CRC","215","03/12/2024"
"8210p3","8210","14/01/2025",3,3,"33.34",92,"CRC","215","03/12/2024"
"8211p1","8211","14/11/2024",15,1,"33.33",31,"BOL","369.33","03/12/2024"
"8211p2","8211","14/12/2024",15,2,"33.33",61,"BOL","369.33","03/12/2024"
"8211p3","8211","14/01/2025",15,3,"33.34",92,"BOL","369.34","03/12/2024"
"8212p1","8212","14/11/2024",15,1,"33.33",31,"BOL","215.67","03/12/2024"
"8212p2","8212","14/12/2024",15,2,"33.33",61,"BOL","215.67","03/12/2024"
"8212p3","8212","14/01/2025",15,3,"33.34",92,"BOL","215.66","03/12/2024"
"8213p1","8213","14/10/2024",4,1,"100",0,"CRD","5385","03/12/2024"
"8214p1","8214","14/10/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8215p1","8215","14/11/2024",17,1,"31.4129",31,"PIX","1832","03/12/2024"
"8215p2","8215","14/12/2024",3,2,"34.29",61,"CRC","2000","03/12/2024"
"8215p3","8215","14/01/2025",3,3,"34.2971",92,"CRC","2000","03/12/2024"
"8216p1","8216","14/11/2024",15,1,"100",31,"BOL","160","03/12/2024"
"8217p1","8217","14/11/2024",15,1,"33.33",31,"BOL","308","03/12/2024"
"8217p2","8217","14/12/2024",15,2,"33.33",61,"BOL","308","03/12/2024"
"8217p3","8217","14/01/2025",15,3,"33.34",92,"BOL","308","03/12/2024"
"8218p1","8218","15/11/2024",15,1,"100",31,"BOL","139","03/12/2024"
"8220p1","8220","15/10/2024",15,1,"100",0,"BOL","1415","03/12/2024"
"8221p1","8221","16/10/2024",17,1,"100",0,"PIX","185","03/12/2024"
"8222p1","8222","15/10/2024",15,1,"100",0,"BOL","455","03/12/2024"
"8223p1","8223","15/10/2024",15,1,"100",0,"BOL","640","03/12/2024"
"8224p1","8224","15/10/2024",1,1,"36.1206",31,"DIN","2000","03/12/2024"
"8224p2","8224","15/10/2024",17,2,"9.6984",61,"PIX","537","03/12/2024"
"8224p3","8224","15/11/2024",3,3,"13.55",92,"CRC","750","03/12/2024"
"8224p4","8224","15/12/2024",3,4,"13.55",123,"CRC","750","03/12/2024"
"8224p5","8224","15/01/2025",3,5,"13.55",151,"CRC","750","03/12/2024"
"8224p6","8224","15/02/2025",3,6,"13.531",182,"CRC","750","03/12/2024"
"8225p1","8225","15/10/2024",17,1,"54.181",31,"PIX","3000","03/12/2024"
"8225p2","8225","15/11/2024",3,2,"11.45",61,"CRC","634.25","03/12/2024"
"8225p3","8225","15/12/2024",3,3,"11.45",92,"CRC","634.25","03/12/2024"
"8225p4","8225","15/01/2025",3,4,"11.45",123,"CRC","634.25","03/12/2024"
"8225p5","8225","15/02/2025",3,5,"11.469",151,"CRC","634.25","03/12/2024"
"8227p1","8227","30/10/2024",17,1,"100",0,"PIX","169","03/12/2024"
"8228p1","8228","16/11/2024",3,1,"50",31,"CRC","169","03/12/2024"
"8228p2","8228","16/12/2024",3,2,"50",61,"CRC","169","03/12/2024"
"8229p1","8229","16/11/2024",3,1,"8.33",31,"CRC","525","03/12/2024"
"8229p2","8229","16/12/2024",3,2,"8.33",61,"CRC","525","03/12/2024"
"8229p3","8229","16/01/2025",3,3,"8.33",92,"CRC","525","03/12/2024"
"8229p4","8229","16/02/2025",3,4,"8.33",123,"CRC","525","03/12/2024"
"8229p5","8229","16/03/2025",3,5,"8.33",151,"CRC","525","03/12/2024"
"8229p6","8229","16/04/2025",3,6,"8.33",182,"CRC","525","03/12/2024"
"8229p7","8229","16/05/2025",3,7,"8.33",212,"CRC","525","03/12/2024"
"8229p8","8229","16/06/2025",3,8,"8.33",243,"CRC","525","03/12/2024"
"8229p9","8229","16/07/2025",3,9,"8.33",273,"CRC","525","03/12/2024"
"8229p10","8229","16/08/2025",3,10,"8.33",304,"CRC","525","03/12/2024"
"8229p11","8229","16/09/2025",3,11,"8.33",335,"CRC","525","03/12/2024"
"8229p12","8229","16/10/2025",3,12,"8.37",365,"CRC","525","03/12/2024"
"8230p1","8230","16/11/2024",3,1,"50",31,"CRC","198","03/12/2024"
"8230p2","8230","16/12/2024",3,2,"50",61,"CRC","198","03/12/2024"
"8231p1","8231","16/10/2024",17,1,"39.7327",31,"PIX","2200","03/12/2024"
"8231p2","8231","16/12/2024",3,2,"15.07",61,"CRC","834.25","03/12/2024"
"8231p3","8231","16/01/2025",3,3,"15.07",92,"CRC","834.25","03/12/2024"
"8231p4","8231","16/02/2025",3,4,"15.07",123,"CRC","834.25","03/12/2024"
"8231p5","8231","16/03/2025",3,5,"15.0573",151,"CRC","834.25","03/12/2024"
"8232p1","8232","16/10/2024",17,1,"27.7587",31,"PIX","1537","03/12/2024"
"8232p2","8232","16/12/2024",3,2,"18.06",61,"CRC","1000","03/12/2024"
"8232p3","8232","16/01/2025",3,3,"18.06",92,"CRC","1000","03/12/2024"
"8232p4","8232","16/02/2025",3,4,"18.06",123,"CRC","1000","03/12/2024"
"8232p5","8232","16/03/2025",3,5,"18.0613",151,"CRC","1000","03/12/2024"
"8233p1","8233","16/10/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8234p1","8234","16/11/2024",15,1,"100",31,"BOL","215","03/12/2024"
"8235p1","8235","16/10/2024",14,1,"100",0,"FIN","5345.9","03/12/2024"
"8236p1","8236","16/10/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8237p1","8237","16/11/2024",3,1,"33.33",31,"CRC","225.33","03/12/2024"
"8237p2","8237","16/12/2024",3,2,"33.33",61,"CRC","225.33","03/12/2024"
"8237p3","8237","16/01/2025",3,3,"33.34",92,"CRC","225.34","03/12/2024"
"8238p1","8238","16/10/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8239p1","8239","16/10/2024",17,1,"100",0,"PIX","5385","03/12/2024"
"8240p1","8240","16/11/2024",15,1,"33.33",31,"BOL","386","03/12/2024"
"8240p2","8240","16/12/2024",15,2,"33.33",61,"BOL","386","03/12/2024"
"8240p3","8240","16/01/2025",15,3,"33.34",92,"BOL","386","03/12/2024"
"8241p1","8241","16/11/2024",15,1,"100",31,"BOL","640","03/12/2024"
"8243p1","8243","16/11/2024",15,1,"100",31,"BOL","640","03/12/2024"
"8244p1","8244","16/11/2024",15,1,"100",31,"BOL","1095","03/12/2024"
"8245p1","8245","16/11/2024",15,1,"100",31,"BOL","324.9","03/12/2024"
"8246p1","8246","16/11/2024",15,1,"25",31,"BOL","439.95","03/12/2024"
"8246p2","8246","16/12/2024",15,2,"25",61,"BOL","439.95","03/12/2024"
"8246p3","8246","16/01/2025",15,3,"25",92,"BOL","439.95","03/12/2024"
"8246p4","8246","16/02/2025",15,4,"25",123,"BOL","439.95","03/12/2024"
"8247p1","8247","16/11/2024",3,1,"50",31,"CRC","156","03/12/2024"
"8247p2","8247","16/12/2024",3,2,"50",61,"CRC","156","03/12/2024"
"8248p1","8248","16/11/2024",15,1,"100",31,"BOL","320","03/12/2024"
"8249p1","8249","16/11/2024",15,1,"100",31,"BOL","910","03/12/2024"
"8250p1","8250","17/11/2024",15,1,"50",31,"BOL","169","03/12/2024"
"8250p2","8250","17/12/2024",15,2,"50",61,"BOL","169","03/12/2024"
"8251p1","8251","17/11/2024",15,1,"50",31,"BOL","184","03/12/2024"
"8251p2","8251","17/12/2024",15,2,"50",61,"BOL","184","03/12/2024"
"8252p1","8252","17/11/2024",15,1,"33.33",31,"BOL","343","03/12/2024"
"8252p2","8252","17/12/2024",15,2,"33.33",61,"BOL","343","03/12/2024"
"8252p3","8252","17/01/2025",15,3,"33.34",92,"BOL","343","03/12/2024"
"8253p1","8253","17/10/2024",4,1,"100",0,"CRD","112","03/12/2024"
"8254p1","8254","17/11/2024",15,1,"50",31,"BOL","169","03/12/2024"
"8254p2","8254","17/12/2024",15,2,"50",61,"BOL","169","03/12/2024"
"8255p1","8255","17/11/2024",15,1,"50",31,"BOL","169","03/12/2024"
"8255p2","8255","17/12/2024",15,2,"50",61,"BOL","169","03/12/2024"
"8256p1","8256","17/11/2024",3,1,"100",31,"CRC","184","03/12/2024"
"8257p1","8257","18/10/2024",17,1,"100",0,"PIX","481.65","03/12/2024"
"8258p1","8258","18/10/2024",17,1,"100",0,"PIX","184","03/12/2024"
"8259p1","8259","18/10/2024",17,1,"100",0,"PIX","282","03/12/2024"
"8260p1","8260","17/11/2024",15,1,"100",31,"BOL","169","03/12/2024"
"8261p1","8261","17/11/2024",15,1,"100",31,"BOL","1575","03/12/2024"
"8262p1","8262","17/11/2024",15,1,"100",31,"BOL","1070","03/12/2024"
"8263p1","8263","17/11/2024",15,1,"100",31,"BOL","1230","03/12/2024"
"8264p1","8264","04/11/2024",4,1,"100",0,"CRD","67.2","03/12/2024"
"8265p1","8265","18/11/2024",3,1,"25",31,"CRC","567","03/12/2024"
"8265p2","8265","18/12/2024",3,2,"25",61,"CRC","567","03/12/2024"
"8265p3","8265","18/01/2025",3,3,"25",92,"CRC","567","03/12/2024"
"8265p4","8265","18/02/2025",3,4,"25",123,"CRC","567","03/12/2024"
"8266p1","8266","18/10/2024",15,1,"100",0,"BOL","171","03/12/2024"
"8267p1","8267","18/11/2024",15,1,"100",31,"BOL","294","03/12/2024"
"8268p1","8268","18/10/2024",17,1,"100",0,"PIX","1035.9","03/12/2024"
"8269p1","8269","18/10/2024",17,1,"100",0,"PIX","615.6","03/12/2024"
"8270p1","8270","18/11/2024",17,1,"100",31,"PIX","1785","03/12/2024"
"8271p1","8271","22/11/2024",15,1,"33.33",31,"BOL","906.93","03/12/2024"
"8271p2","8271","22/12/2024",15,2,"33.33",61,"BOL","906.93","03/12/2024"
"8271p3","8271","22/01/2025",15,3,"33.34",92,"BOL","906.94","03/12/2024"
"8272p1","8272","22/11/2024",3,1,"33.33",31,"CRC","345.6","03/12/2024"
"8272p2","8272","22/12/2024",3,2,"33.33",61,"CRC","345.6","03/12/2024"
"8272p3","8272","22/01/2025",3,3,"33.34",92,"CRC","345.6","03/12/2024"
"8273p1","8273","22/10/2024",17,1,"100",0,"PIX","230","03/12/2024"
"8274p1","8274","22/11/2024",15,1,"100",31,"BOL","2805","03/12/2024"
"8275p1","8275","22/11/2024",15,1,"100",31,"BOL","160","03/12/2024"
"8276p1","8276","22/11/2024",15,1,"100",31,"BOL","320","03/12/2024"
"8277p1","8277","22/11/2024",15,1,"33.33",31,"BOL","766.4","03/12/2024"
"8277p2","8277","22/12/2024",15,2,"33.33",61,"BOL","766.4","03/12/2024"
"8277p3","8277","22/01/2025",15,3,"33.34",92,"BOL","766.4","03/12/2024"
"8279p1","8279","22/11/2024",15,1,"100",31,"BOL","265","03/12/2024"
"8280p1","8280","22/11/2024",3,1,"8.33",31,"CRC","431.25","03/12/2024"
"8280p2","8280","22/12/2024",3,2,"8.33",61,"CRC","431.25","03/12/2024"
"8280p3","8280","22/01/2025",3,3,"8.33",92,"CRC","431.25","03/12/2024"
"8280p4","8280","22/02/2025",3,4,"8.33",123,"CRC","431.25","03/12/2024"
"8280p5","8280","22/03/2025",3,5,"8.33",151,"CRC","431.25","03/12/2024"
"8280p6","8280","22/04/2025",3,6,"8.33",182,"CRC","431.25","03/12/2024"
"8280p7","8280","22/05/2025",3,7,"8.33",212,"CRC","431.25","03/12/2024"
"8280p8","8280","22/06/2025",3,8,"8.33",243,"CRC","431.25","03/12/2024"
"8280p9","8280","22/07/2025",3,9,"8.33",273,"CRC","431.25","03/12/2024"
"8280p10","8280","22/08/2025",3,10,"8.33",304,"CRC","431.25","03/12/2024"
"8280p11","8280","22/09/2025",3,11,"8.33",335,"CRC","431.25","03/12/2024"
"8280p12","8280","22/10/2025",3,12,"8.37",365,"CRC","431.25","03/12/2024"
"8281p1","8281","22/11/2024",3,1,"50",31,"CRC","310","03/12/2024"
"8281p2","8281","22/12/2024",3,2,"50",61,"CRC","310","03/12/2024"
"8282p1","8282","22/11/2024",15,1,"100",31,"BOL","338","03/12/2024"
"8283p1","8283","22/11/2024",15,1,"100",31,"BOL","1735","03/12/2024"
"8284p1","8284","22/11/2024",15,1,"25",31,"BOL","345","03/12/2024"
"8284p2","8284","22/12/2024",15,2,"25",61,"BOL","345","03/12/2024"
"8284p3","8284","22/01/2025",15,3,"25",92,"BOL","345","03/12/2024"
"8284p4","8284","22/02/2025",15,4,"25",123,"BOL","345","03/12/2024"
"8285p1","8285","23/10/2024",17,1,"100",0,"PIX","74","03/12/2024"
"8286p1","8286","23/11/2024",15,1,"50",31,"BOL","169","03/12/2024"
"8286p2","8286","23/12/2024",15,2,"50",61,"BOL","169","03/12/2024"
"8287p1","8287","23/11/2024",3,1,"33.33",31,"CRC","216","03/12/2024"
"8287p2","8287","23/12/2024",3,2,"33.33",61,"CRC","216","03/12/2024"
"8287p3","8287","23/01/2025",3,3,"33.34",92,"CRC","216","03/12/2024"
"8288p1","8288","23/11/2024",3,1,"50",31,"CRC","338","03/12/2024"
"8288p2","8288","23/12/2024",3,2,"50",61,"CRC","338","03/12/2024"
"8289p1","8289","23/10/2024",17,1,"100",0,"PIX","175.55","03/12/2024"
"8290p1","8290","23/11/2024",15,1,"100",31,"BOL","1230","03/12/2024"
"8291p1","8291","23/11/2024",15,1,"50",31,"BOL","225.5","03/12/2024"
"8291p2","8291","23/12/2024",15,2,"50",61,"BOL","225.5","03/12/2024"
"8292p1","8292","23/11/2024",3,1,"50",31,"CRC","317.5","03/12/2024"
"8292p2","8292","23/12/2024",3,2,"50",61,"CRC","317.5","03/12/2024"
"8293p1","8293","23/11/2024",3,1,"50",31,"CRC","309.95","03/12/2024"
"8293p2","8293","23/12/2024",3,2,"50",61,"CRC","309.95","03/12/2024"
"8294p1","8294","23/11/2024",3,1,"100",31,"CRC","126","03/12/2024"
"8295p1","8295","23/11/2024",15,1,"50",31,"BOL","595","03/12/2024"
"8295p2","8295","23/12/2024",15,2,"50",61,"BOL","595","03/12/2024"
"8296p1","8296","23/11/2024",15,1,"100",31,"BOL","3150","03/12/2024"
"8297p1","8297","23/10/2024",15,1,"100",0,"BOL","210","03/12/2024"
"8298p1","8298","23/11/2024",3,1,"50",31,"CRC","259.44","03/12/2024"
"8298p2","8298","23/12/2024",3,2,"50",61,"CRC","259.44","03/12/2024"
"8299p1","8299","23/11/2024",3,1,"8.33",31,"CRC","431.25","03/12/2024"
"8299p2","8299","23/12/2024",3,2,"8.33",61,"CRC","431.25","03/12/2024"
"8299p3","8299","23/01/2025",3,3,"8.33",92,"CRC","431.25","03/12/2024"
"8299p4","8299","23/02/2025",3,4,"8.33",123,"CRC","431.25","03/12/2024"
"8299p5","8299","23/03/2025",3,5,"8.33",151,"CRC","431.25","03/12/2024"
"8299p6","8299","23/04/2025",3,6,"8.33",182,"CRC","431.25","03/12/2024"
"8299p7","8299","23/05/2025",3,7,"8.33",212,"CRC","431.25","03/12/2024"
"8299p8","8299","23/06/2025",3,8,"8.33",243,"CRC","431.25","03/12/2024"
"8299p9","8299","23/07/2025",3,9,"8.33",273,"CRC","431.25","03/12/2024"
"8299p10","8299","23/08/2025",3,10,"8.33",304,"CRC","431.25","03/12/2024"
"8299p11","8299","23/09/2025",3,11,"8.33",335,"CRC","431.25","03/12/2024"
"8299p12","8299","23/10/2025",3,12,"8.37",365,"CRC","431.25","03/12/2024"
"8301p1","8301","24/11/2024",15,1,"33.33",31,"BOL","169","03/12/2024"
"8301p2","8301","24/12/2024",15,2,"33.33",61,"BOL","169","03/12/2024"
"8301p3","8301","24/01/2025",15,3,"33.34",92,"BOL","169","03/12/2024"
"8302p1","8302","24/11/2024",15,1,"100",31,"BOL","175.55","03/12/2024"
"8303p1","8303","24/11/2024",15,1,"100",31,"BOL","160","03/12/2024"
"8304p1","8304","24/11/2024",15,1,"100",31,"BOL","1760","03/12/2024"
"8305p1","8305","24/11/2024",3,1,"50",31,"CRC","415","03/12/2024"
"8305p2","8305","24/12/2024",3,2,"50",61,"CRC","415","03/12/2024"
"8306p1","8306","24/11/2024",15,1,"100",31,"BOL","1095","03/12/2024"
"8307p1","8307","24/11/2024",15,1,"100",31,"BOL","775","03/12/2024"
"8308p1","8308","24/11/2024",15,1,"100",31,"BOL","640","03/12/2024"
"8309p1","8309","24/10/2024",17,1,"50",31,"PIX","274.13","03/12/2024"
"8309p2","8309","24/11/2024",15,2,"50",61,"BOL","274.12","03/12/2024"
"8310p1","8310","24/11/2024",15,1,"10",31,"BOL","615.32","03/12/2024"
"8310p2","8310","24/12/2024",15,2,"10",61,"BOL","615.32","03/12/2024"
"8310p3","8310","24/01/2025",15,3,"10",92,"BOL","615.32","03/12/2024"
"8310p4","8310","24/02/2025",15,4,"10",123,"BOL","615.32","03/12/2024"
"8310p5","8310","24/03/2025",15,5,"10",151,"BOL","615.32","03/12/2024"
"8310p6","8310","24/04/2025",15,6,"10",182,"BOL","615.32","03/12/2024"
"8310p7","8310","24/05/2025",15,7,"10",212,"BOL","615.32","03/12/2024"
"8310p8","8310","24/06/2025",15,8,"10",243,"BOL","615.32","03/12/2024"
"8310p9","8310","24/07/2025",15,9,"10",273,"BOL","615.32","03/12/2024"
"8310p10","8310","24/08/2025",15,10,"10",304,"BOL","615.32","03/12/2024"
"8311p1","8311","24/11/2024",3,1,"50",31,"CRC","428.4","03/12/2024"
"8311p2","8311","24/12/2024",3,2,"50",61,"CRC","428.4","03/12/2024"
"8312p1","8312","24/11/2024",15,1,"100",31,"BOL","169","03/12/2024"
"8313p1","8313","24/11/2024",3,1,"33.33",31,"CRC","1795","03/12/2024"
"8313p2","8313","24/12/2024",3,2,"33.33",61,"CRC","1795","03/12/2024"
"8313p3","8313","24/01/2025",3,3,"33.34",92,"CRC","1795","03/12/2024"
"8314p1","8314","24/11/2024",15,1,"33.33",31,"BOL","278.67","03/12/2024"
"8314p2","8314","24/12/2024",15,2,"33.33",61,"BOL","278.67","03/12/2024"
"8314p3","8314","24/01/2025",15,3,"33.34",92,"BOL","278.66","03/12/2024"
"8315p1","8315","24/11/2024",15,1,"100",31,"BOL","313.5","03/12/2024"
"8316p1","8316","24/11/2024",15,1,"33.33",31,"BOL","281.67","03/12/2024"
"8316p2","8316","24/12/2024",15,2,"33.33",61,"BOL","281.67","03/12/2024"
"8316p3","8316","24/01/2025",15,3,"33.34",92,"BOL","281.66","03/12/2024"
"8317p1","8317","24/10/2024",17,1,"100",0,"PIX","160","03/12/2024"
"8319p1","8319","24/11/2024",15,1,"100",31,"BOL","640","03/12/2024"
"8320p1","8320","24/11/2024",3,1,"33.33",31,"CRC","406.67","03/12/2024"
"8320p2","8320","24/12/2024",3,2,"33.33",61,"CRC","406.67","03/12/2024"
"8320p3","8320","24/01/2025",3,3,"33.34",92,"CRC","406.66","03/12/2024"
"8321p1","8321","24/11/2024",15,1,"100",31,"BOL","640","03/12/2024"
"8322p1","8322","25/11/2024",3,1,"50",31,"CRC","169","03/12/2024"
"8322p2","8322","25/12/2024",3,2,"50",61,"CRC","169","03/12/2024"
"8323p1","8323","25/11/2024",3,1,"100",31,"CRC","501.6","03/12/2024"
"8324p1","8324","25/11/2024",15,1,"100",31,"BOL","160","03/12/2024"
"8325p1","8325","25/11/2024",3,1,"33.33",31,"CRC","279.2","03/12/2024"
