"codigo_item","numero_pedido","codigo_produto","cfop","ncm","percentual_desconto","quantidade","reservado","valor_deducao","valor_desconto","valor_mercadoria","valor_total","valor_unitario","dalt"
"8484829536","8217","8425327211","5.102","3006.10.90","20",2,"N","0","67.6","338","270.4","169","03/12/2024"
"8484829658","8217","8425327198","5.102","3004.90.99","20",1,"N","0","95.8","479","383.2","479","03/12/2024"
"8484829702","8217","8431592137","5.102","3004.90.99","20",2,"N","0","67.6","338","270.4","169","03/12/2024"
"8484946592","8218","8431323177","5.102","3006.10.90","0",1,"N","0","0","129","139","129","03/12/2024"
"8484982225","8220","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8484982484","8220","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8484982788","8220","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8485027979","8221","8431553218","6.108","3006.10.90","0",1,"N","0","0","185","185","185","03/12/2024"
"8485010466","8222","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8485018350","8223","8425327211","5.102","3006.10.90","0",1,"N","0","0","160","160","160","03/12/2024"
"8485018642","8223","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8485020576","8223","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8485269740","8224","8425297430","5.102","9018.20.90","0",1,"N","0","0","5537","5537","5537","03/12/2024"
"8485358838","8225","8425297430","5.102","9018.20.90","0",1,"N","0","0","5537","5537","5537","03/12/2024"
"8489117862","8227","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8489118725","8228","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8489118872","8228","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8489126568","8229","8425297430","5.102","9018.20.90","0",1,"N","0","0","6300","6300","6300","03/12/2024"
"8489129198","8230","8431630591","5.102","3006.10.90","20",5,"N","0","99","495","396","99","03/12/2024"
"8489137588","8231","8425297430","5.102","9018.20.90","0",1,"N","0","0","5537","5537","5537","03/12/2024"
"8489156008","8232","8425297430","5.102","9018.20.90","0",1,"N","0","0","5537","5537","5537","03/12/2024"
"8484952327","8219","8431790039","5.102","9021.10.10","20",4,"N","0","33.6","168","134.4","42","03/12/2024"
"8489163735","8233","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8489167181","8234","8440220755","5.102","9018.39.99","0",1,"N","0","0","195","215","195","03/12/2024"
"8489287828","8235","8425297430","5.102","9018.20.90","0",1,"N","0","0","5345.9","5345.9","5345.9","03/12/2024"
"8489385026","8236","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8489588021","8237","8425327191","5.102","3004.90.99","20",3,"N","0","101.4","507","405.6","169","03/12/2024"
"8489591389","8237","8431592137","5.102","3004.90.99","20",2,"N","0","67.6","338","270.4","169","03/12/2024"
"8489763526","8238","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8490008324","8239","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8490271091","8240","8431592121","5.102","3006.10.90","20",5,"N","0","282","1410","1158","282","03/12/2024"
"8490578626","8241","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8490581964","8241","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8490816245","8243","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8490819126","8243","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8490923090","8244","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8490925841","8244","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8490946874","8244","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8491034274","8245","8440242093","5.102","9018.39.99","0.1",50,"N","0","0.1","100","110.07","2","03/12/2024"
"8491037423","8245","8440220755","5.102","9018.39.99","0",1,"N","0","0","195","214.83","195","03/12/2024"
"8491150126","8246","8431628815","5.102","3004.90.99","30",6,"N","0","754.2","2514","1759.8","419","03/12/2024"
"8491305458","8247","8447871771","5.102","9018.49.19","0",2,"N","0","0","312","312","156","03/12/2024"
"8491504569","8248","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8491506794","8248","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8491741666","8249","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8491824223","8250","8425327191","5.102","3004.90.99","0",2,"N","0","0","338","338","169","03/12/2024"
"8491828455","8251","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","184","169","03/12/2024"
"8491836201","8251","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","184","169","03/12/2024"
"8491837171","8252","8425327213","5.102","3006.10.90","25.0626566416",2,"N","0","200","798","598","399","03/12/2024"
"8491837242","8252","8425327198","5.102","3004.90.99","10.0208768267",1,"N","0","48","479","431","479","03/12/2024"
"8491845294","8253","8431790036","5.102","9021.10.10","0",1,"N","0","0","112","112","112","03/12/2024"
"8491868624","8254","8431592137","5.102","3004.90.99","0",2,"N","0","0","338","338","169","03/12/2024"
"8493418743","8255","8425327191","5.102","3004.90.99","0",2,"N","0","0","338","338","169","03/12/2024"
"8493786991","8256","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","184","169","03/12/2024"
"8493542171","8257","8425327191","5.102","3004.90.99","5",2,"N","0","16.9","338","321.1","169","03/12/2024"
"8493543909","8257","8425327211","5.102","3006.10.90","5",1,"N","0","8.45","169","160.55","169","03/12/2024"
"8494109999","8258","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","184","169","03/12/2024"
"8494183064","8259","8431592121","5.102","3006.10.90","0",1,"N","0","0","282","282","282","03/12/2024"
"8494199928","8260","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8494271572","8261","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8494272353","8261","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8494272630","8261","8425327191","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8494274827","8262","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8494274837","8262","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8494275821","8263","8425327211","6.108","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8494276016","8263","8425327198","6.108","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8494284312","8264","8431790039","5.102","9021.10.10","20",2,"N","0","16.8","84","67.2","42","03/12/2024"
"8494483531","8265","8425327198","5.102","3004.90.99","30",5,"N","0","718.5","2395","1676.5","479","03/12/2024"
"8494483688","8265","8431592137","5.102","3004.90.99","30",5,"N","0","253.5","845","591.5","169","03/12/2024"
"8494487348","8266","8447871771","5.102","9018.49.19","0",1,"N","0","0","156","171","156","03/12/2024"
"8495108730","8267","8431790039","5.102","9021.10.10","30",10,"N","0","126","420","294","42","03/12/2024"
"8495242127","8268","8425327198","5.102","3004.90.99","30",3,"N","0","431.1","1437","1035.9","479","03/12/2024"
"8495332784","8269","8425327198","5.102","3004.90.99","5",1,"N","0","23.95","479","455.05","479","03/12/2024"
"8495333109","8269","8425327211","5.102","3006.10.90","5",1,"N","0","8.45","169","160.55","169","03/12/2024"
"8495478186","8270","8425327211","5.102","3006.10.90","29.5857988166",15,"N","0","750","2535","1785","169","03/12/2024"
"8499321701","8271","8425327198","5.102","3004.90.99","30",6,"N","0","862.2","2874","2011.8","479","03/12/2024"
"8499327730","8271","8425327211","5.102","3006.10.90","30.0788954635",6,"N","0","305","1014","709","169","03/12/2024"
"8499340649","8272","8425327211","5.102","3006.10.90","20",2,"N","0","67.6","338","270.4","169","03/12/2024"
"8499341400","8272","8425327198","5.102","3004.90.99","20",2,"N","0","191.6","958","766.4","479","03/12/2024"
"8499363635","8273","8431699979","5.102","3006.10.90","6.976744186",1,"N","0","15","215","230","215","03/12/2024"
"8499366814","8274","8425327211","6.108","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8499367064","8274","8425327198","6.108","3004.90.99","0",3,"N","0","0","1365","1365","455","03/12/2024"
"8499367366","8274","8431592146","6.108","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8499367533","8274","8425327191","6.108","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8499370250","8275","8425327211","5.102","3006.10.90","0",1,"N","0","0","160","160","160","03/12/2024"
"8499371066","8276","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8499407823","8277","8425327198","5.102","3004.90.99","20",6,"N","0","574.8","2874","2299.2","479","03/12/2024"
"8499584667","8279","8441784513","5.102","3006.10.90","0",1,"N","0","0","230","265","230","03/12/2024"
"8499630365","8280","8431498677","6.108","9018.20.90","0",1,"N","0","0","5175","5175","5175","03/12/2024"
"8499728361","8281","8425327211","5.102","3006.10.90","20",1,"N","0","33.8","169","135.2","169","03/12/2024"
"8499728375","8281","8431630591","5.102","3006.10.90","20",1,"N","0","19.8","99","79.2","99","03/12/2024"
"8499728536","8281","8431592137","5.102","3004.90.99","20",3,"N","0","101.4","507","405.6","169","03/12/2024"
"8499894923","8282","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8499896241","8282","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8499941114","8283","8425327211","5.102","3006.10.90","0",4,"N","0","0","640","640","160","03/12/2024"
"8499941335","8283","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8499941423","8283","8425327191","5.102","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8499983649","8284","8425327211","5.102","3006.10.90","29.5857988166",10,"N","0","500","1690","1190","169","03/12/2024"
"8499983796","8284","8453151984","5.102","9018.49.19","0",1,"N","0","0","190","190","190","03/12/2024"
"8499990076","8285","8431652419","5.102","9018.39.29","0",1,"N","0","0","54","74","54","03/12/2024"
"8500204536","8286","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8500205263","8286","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8500355147","8287","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8500355239","8287","8425327198","5.102","3004.90.99","0",1,"N","0","0","479","479","479","03/12/2024"
"8500571106","8288","8425327211","5.102","3006.10.90","20",2,"N","0","67.6","338","270.4","169","03/12/2024"
"8500573546","8288","8431592137","5.102","3004.90.99","20",3,"N","0","101.4","507","405.6","169","03/12/2024"
"8500666146","8289","8425327211","5.102","3006.10.90","5",1,"N","0","8.45","169","175.55","169","03/12/2024"
"8500737175","8290","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8500739479","8290","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8501001902","8291","8431592121","5.102","3006.10.90","0",1,"N","0","0","282","282","282","03/12/2024"
"8501002664","8291","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8501109672","8292","8431743934","5.102","3006.10.90","0",2,"N","0","0","390","409.34","195","03/12/2024"
"8501113994","8292","8441773498","5.102","3006.10.90","0",1,"N","0","0","215","225.66","215","03/12/2024"
"8501117235","8293","8440220755","5.102","9018.39.99","0",1,"N","0","0","195","210.26","195","03/12/2024"
"8501118180","8293","8440242093","5.102","9018.39.99","0.1",50,"N","0","0.1","100","107.73","2","03/12/2024"
"8501118352","8293","8442265450","5.102","9018.39.29","0",1,"N","0","0","180","194.09","180","03/12/2024"
"8501119387","8293","8444846887","5.102","9018.39.99","0",100,"N","0","0","60","64.7","0.6","03/12/2024"
"8501119842","8293","8442316888","5.102","3926.90.40","0",50,"N","0","0","40","43.12","0.8","03/12/2024"
"8501116839","8294","8431790036","5.102","9021.10.10","10",1,"N","0","14","140","126","140","03/12/2024"
"8502573119","8295","8425327211","5.102","3006.10.90","29.5857988166",5,"N","0","250","845","595","169","03/12/2024"
"8502576664","8295","8425327191","5.102","3004.90.99","29.5857988166",5,"N","0","250","845","595","169","03/12/2024"
"8502635741","8296","8425327211","5.102","3006.10.90","0",6,"N","0","0","960","960","160","03/12/2024"
"8502724838","8296","8425327198","5.102","3004.90.99","0",2,"N","0","0","910","910","455","03/12/2024"
"8502755174","8296","8431592146","5.102","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8502755452","8296","8425327191","5.102","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8502755492","8297","8440220755","5.102","9018.39.99","0",1,"N","0","0","195","210","195","03/12/2024"
"8502784678","8298","8431323167","5.102","3006.10.90","8",2,"N","0","45.12","564","518.88","282","03/12/2024"
"8502880468","8299","8431498677","6.108","9018.20.90","0",1,"N","0","0","5175","5175","5175","03/12/2024"
"8507529803","8301","8425327191","5.102","3004.90.99","0",2,"N","0","0","338","338","169","03/12/2024"
"8507530535","8301","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8507536194","8302","8425327191","5.102","3004.90.99","5",1,"N","0","8.45","169","175.55","169","03/12/2024"
"8507540110","8303","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8507545991","8304","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8507546419","8304","8431592146","5.102","3004.90.99","0",5,"N","0","0","800","800","160","03/12/2024"
"8507546654","8304","8425327191","5.102","3004.90.99","0",4,"N","0","0","640","640","160","03/12/2024"
"8507546561","8305","8425327198","5.102","3004.90.99","0",1,"N","0","0","479","479","479","03/12/2024"
"8507546676","8305","8447871771","5.102","9018.49.19","0",1,"N","0","0","156","156","156","03/12/2024"
"8507546832","8305","8440220755","5.102","9018.39.99","0",1,"N","0","0","195","195","195","03/12/2024"
"8507552915","8306","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8507553041","8306","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8507553094","8306","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8507553149","8306","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8507555655","8307","8425327211","5.102","3006.10.90","0",1,"N","0","0","160","160","160","03/12/2024"
"8507555725","8307","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8507555837","8307","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8507558813","8308","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8507558933","8308","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8507558998","8308","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8507560937","8309","8450270063","5.102","3006.10.90","15",5,"N","0","96.75","645","548.25","129","03/12/2024"
"8507621491","8310","8425297430","5.102","9018.20.90","0",1,"N","0","0","6153.2","6153.2","6153.2","03/12/2024"
"8509489580","8311","8431323167","5.102","3006.10.90","20",2,"N","0","112.8","564","451.2","282","03/12/2024"
"8509493547","8311","8425327211","5.102","3006.10.90","20",3,"N","0","101.4","507","405.6","169","03/12/2024"
"8509598899","8312","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8509927563","8313","8425297430","6.108","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8509991468","8314","8440438969","5.102","9018.49.19","30",10,"N","0","105","350","258.94","35","03/12/2024"
"8510003310","8314","8432526174","5.102","9021.10.10","30",10,"N","0","234","780","577.06","78","03/12/2024"
"8510321814","8315","8432526164","5.102","9021.10.10","5",3,"N","0","16.5","330","313.5","110","03/12/2024"
"8510476159","8316","8425327211","5.102","3006.10.90","0",5,"N","0","0","845","845","169","03/12/2024"
"8510478033","8317","8425327211","5.102","3006.10.90","0",1,"N","0","0","160","160","160","03/12/2024"
"8510514655","8319","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8510515100","8319","8431592146","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8510515352","8319","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8510518877","8320","8425327211","5.102","3006.10.90","29.5857988166",10,"N","0","500","1690","1220","169","03/12/2024"
"8510520055","8321","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8510520209","8321","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8510774090","8322","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8510774309","8322","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8510844354","8323","8431498683","5.102","2934.30.90","5",1,"N","0","8.8","176","167.2","176","03/12/2024"
"8510849949","8323","8431504534","5.102","2934.30.90","5",1,"N","0","8.8","176","167.2","176","03/12/2024"
"8510850150","8323","8431498680","5.102","2934.30.90","5",1,"N","0","8.8","176","167.2","176","03/12/2024"
"8510914793","8324","8425327191","5.102","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8510943776","8325","8425327198","5.102","3004.90.99","20",1,"N","0","95.8","479","383.2","479","03/12/2024"
"8510944077","8325","8425327213","5.102","3006.10.90","20",1,"N","0","79.8","399","319.2","399","03/12/2024"
"8510945014","8325","8425327211","5.102","3006.10.90","20",1,"N","0","33.8","169","135.2","169","03/12/2024"
"8511022738","8326","8440220755","5.102","9018.39.99","0",1,"N","0","0","195","195","195","03/12/2024"
"8511023232","8326","8444846887","5.102","9018.39.99","0",40,"N","0","0","24","24","0.6","03/12/2024"
"8511030679","8327","8431672770","5.102","9018.20.90","0",1,"N","0","0","149","164","149","03/12/2024"
"8511081562","8328","8431553243","5.102","3006.10.90","0",1,"N","0","0","195","195","195","03/12/2024"
"8511084610","8329","8425327211","5.102","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8511085043","8329","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8511109553","8330","8425327191","5.102","3004.90.99","15",1,"N","0","25.35","169","143.65","169","03/12/2024"
"8511123531","8330","8425327211","5.102","3006.10.90","15",1,"N","0","25.35","169","143.65","169","03/12/2024"
"8512471423","8331","8425327211","5.102","3006.10.90","0",2,"N","0","0","338","338","169","03/12/2024"
"8512473275","8332","8425327191","5.102","3004.90.99","15",3,"N","0","76.05","507","430.95","169","03/12/2024"
"8512473324","8332","8425327211","5.102","3006.10.90","15",2,"N","0","50.7","338","287.3","169","03/12/2024"
"8512532413","8333","8425327213","5.102","3006.10.90","0",1,"N","0","0","399","444","399","03/12/2024"
"8512554332","8334","8425327191","5.102","3004.90.99","15",3,"N","0","76.05","507","430.95","169","03/12/2024"
"8512554377","8334","8425327211","5.102","3006.10.90","15",2,"N","0","50.7","338","287.3","169","03/12/2024"
"8512594335","8335","8447871771","5.102","9018.49.19","10",1,"N","0","15.6","156","175.4","156","03/12/2024"
"8512627306","8336","8425327211","5.102","3006.10.90","0",3,"N","0","0","480","480","160","03/12/2024"
"8512628941","8336","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8512630531","8336","8425327191","5.102","3004.90.99","0",6,"N","0","0","960","960","160","03/12/2024"
"8512800334","8337","8425297430","5.102","9018.20.90","0",1,"N","0","0","6008.85","6008.85","6008.85","03/12/2024"
"8512819596","8338","8425297430","5.102","9018.20.90","0",1,"N","0","0","6153.2","6153.2","6153.2","03/12/2024"
"8512902385","8340","8425297430","5.102","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8512908674","8341","8425297430","5.102","9018.20.90","0",1,"N","0","0","6599.77","6599.77","6599.77","03/12/2024"
"8512912987","8342","8431652419","5.102","9018.39.29","0",1,"N","0","0","54","54","54","03/12/2024"
"8512921524","8343","8425297440","5.102","9004.90.20","0",1,"N","0","0","79.9","79.9","79.9","03/12/2024"
"8512945492","8344","8432526164","5.102","9021.10.10","0",4,"N","0","0","440","440","110","03/12/2024"
"8513053067","8345","8425327211","5.102","3006.10.90","29.5857988166",10,"N","0","500","1690","1190","169","03/12/2024"
"8513053238","8345","8431592121","5.102","3006.10.90","30",8,"N","0","676.8","2256","1579.2","282","03/12/2024"
"8513053489","8345","8433127844","5.102","9018.49.19","0",1,"N","0","0","600","600","600","03/12/2024"
"8513115423","8346","8440010990","5.102","0000.00.00","0",1,"N","0","0","3290","3290","3290","03/12/2024"
"8513145179","8348","8425327191","5.102","3004.90.99","5",1,"N","0","8.45","169","160.55","169","03/12/2024"
"8513149003","8349","8431592121","5.102","3006.10.90","8.0141843972",1,"N","0","22.6","282","259.4","282","03/12/2024"
"8513149198","8349","8425327198","5.102","3004.90.99","8.0167014614",1,"N","0","38.4","479","440.6","479","03/12/2024"
"8513172204","8350","8431663438","6.108","9018.20.90","0.0001036699",2,"N","0","0.02","19292","19291.98","9646","03/12/2024"
"8513164286","8351","8431592146","5.102","3004.90.99","0",2,"N","0","0","338","338","169","03/12/2024"
"8513183822","8352","8425327211","5.102","3006.10.90","30",12,"N","0","608.4","2028","1433.91","169","03/12/2024"
"8513184195","8352","8425327191","5.102","3004.90.99","30",6,"N","0","304.2","1014","716.96","169","03/12/2024"
"8513184488","8352","8431592146","5.102","3004.90.99","30",6,"N","0","304.2","1014","716.96","169","03/12/2024"
"8513194540","8352","8431553243","5.102","3006.10.90","0",1,"N","0","0","195","196.37","195","03/12/2024"
"8513249137","8353","8425327211","5.102","3006.10.90","0",4,"N","0","0","640","640","160","03/12/2024"
"8513249270","8353","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8513249385","8353","8425327191","5.102","3004.90.99","0",3,"N","0","0","480","480","160","03/12/2024"
"8513261013","8354","8442265467","5.102","9018.39.29","0",1,"N","0","0","180","195","180","03/12/2024"
"8513265086","8355","8425327198","5.102","3004.90.99","30",4,"N","0","574.8","1916","1341.2","479","03/12/2024"
"8513265266","8355","8425327211","5.102","3006.10.90","30",6,"N","0","304.2","1014","709.8","169","03/12/2024"
"8513266702","8355","8431553212","5.102","3006.10.90","30",2,"N","0","117","390","273","195","03/12/2024"
"8513277568","8356","8425327211","6.108","3006.10.90","0",1,"N","0","0","160","160","160","03/12/2024"
"8513278034","8356","8425327198","6.108","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8513278299","8356","8425327191","6.108","3004.90.99","0",1,"N","0","0","160","160","160","03/12/2024"
"8513280430","8357","8425327211","6.108","3006.10.90","0",1,"N","0","0","160","160","160","03/12/2024"
"8513280572","8357","8425327198","6.108","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8513280714","8357","8425327191","6.108","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8513283470","8358","8425327211","6.108","3006.10.90","0",2,"N","0","0","320","320","160","03/12/2024"
"8513586759","8359","8431635365","5.102","3004.90.99","0",1,"N","0","0","311","331","311","03/12/2024"
"8513728493","8360","8425297430","5.102","9018.20.90","0",1,"N","0","0","5867.7","5867.7","5867.7","03/12/2024"
"8514068261","8361","8425327198","5.102","3004.90.99","0",3,"N","0","0","1437","1437","479","03/12/2024"
"8514186124","8362","8425297430","5.102","9018.20.90","0",1,"N","0","0","6153.2","6153.2","6153.2","03/12/2024"
"8514208393","8363","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8514213565","8364","8425297430","5.102","9018.20.90","0",1,"N","0","0","6153.2","6153.2","6153.2","03/12/2024"
"8514222073","8366","8425297440","5.102","9004.90.20","0",1,"N","0","0","79.9","79.9","79.9","03/12/2024"
"8514378455","8367","8425297430","5.102","9018.20.90","0",1,"N","0","0","6300","6300","6300","03/12/2024"
"8514393509","8368","8425327211","5.102","3006.10.90","0",4,"N","0","0","676","676","169","03/12/2024"
"8514396747","8369","8431323177","5.102","3006.10.90","0",3,"N","0","0","387","387","129","03/12/2024"
"8514452213","8370","8431790039","5.102","9021.10.10","30",10,"N","0","126","420","294","42","03/12/2024"
"8514535941","8371","8425297430","6.108","9018.20.90","0",1,"N","0","0","6010.2","6010.2","6010.2","03/12/2024"
"8514609684","8372","8431652419","5.102","9018.39.29","0",1,"N","0","0","54","54","54","03/12/2024"
"8514747849","8374","8425327191","5.102","3004.90.99","29.5857988166",6,"N","0","300","1014","714","169","03/12/2024"
"8514748292","8374","8431592146","5.102","3004.90.99","29.5857988166",2,"N","0","100","338","238","169","03/12/2024"
"8514748492","8374","8431592137","5.102","3004.90.99","29.5857988166",2,"N","0","100","338","238","169","03/12/2024"
"8514786514","8375","8425327191","5.102","3004.90.99","0",5,"N","0","0","845","845","169","03/12/2024"
"8515123872","8376","8425327211","5.102","3006.10.90","5.325443787",1,"N","0","9","169","190","169","03/12/2024"
"8515286474","8377","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8515287005","8377","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8515326938","8378","8431592146","5.102","3004.90.99","0",1,"N","0","0","169","184","169","03/12/2024"
"8515594472","8380","8425297430","6.108","9018.20.90","0",1,"N","0","0","5880.13","5880.13","5880.13","03/12/2024"
"8515598429","8381","8425297430","5.102","9018.20.90","0",1,"N","0","0","5537.88","5537.88","5537.88","03/12/2024"
"8515606958","8382","8431652419","5.102","9018.39.29","0",1,"N","0","0","54","54","54","03/12/2024"
"8515607521","8383","8425297430","6.108","9018.20.90","0",1,"N","0","0","6153.2","6153.2","6153.2","03/12/2024"
"8515611109","8384","8425297430","5.102","9018.20.90","0",1,"N","0","0","5537.85","5537.85","5537.85","03/12/2024"
"8515677072","8385","8431630591","5.102","3006.10.90","0",1,"N","0","0","99","114","99","03/12/2024"
"8515682537","8386","8425297430","6.108","9018.20.90","0",1,"N","0","0","6153.2","6153.2","6153.2","03/12/2024"
"8515685863","8387","8431630591","5.102","3006.10.90","0",1,"N","0","0","99","114","99","03/12/2024"
"8515916906","8389","8425297430","6.108","9018.20.90","0",1,"N","0","0","5385","5385","5385","03/12/2024"
"8515925290","8390","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8515931842","8392","8425327191","5.102","3004.90.99","5",2,"N","0","16.9","338","321.1","169","03/12/2024"
"8516007174","8393","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","184","169","03/12/2024"
"8516024455","8394","8447871771","5.102","9018.49.19","0",1,"N","0","0","156","156","156","03/12/2024"
"8516095393","8395","8425327211","5.102","3006.10.90","0",2,"N","0","0","338","338","169","03/12/2024"
"8516115625","8396","8425327211","5.102","3006.10.90","0",5,"N","0","0","845","845","169","03/12/2024"
"8516123746","8397","8425327198","5.102","3004.90.99","30",5,"N","0","718.5","2395","1676.5","479","03/12/2024"
"8516132850","8398","8431592146","5.102","3004.90.99","0",5,"N","0","0","845","845","169","03/12/2024"
"8516132964","8398","8425327211","5.102","3006.10.90","0",5,"N","0","0","845","845","169","03/12/2024"
"8516265180","8400","8431663452","5.102","3306.90.00","0",1,"N","0","0","160","160","160","03/12/2024"
